Global frequency set at 1000000000 ticks per second
gem5 Simulator System.  https://www.gem5.org
gem5 is copyrighted software; use the --copyright option for details.

gem5 version 25.1.0.0
gem5 compiled Apr 25 2026 16:27:12
gem5 started Apr 25 2026 16:35:54
gem5 executing on DESKTOP-D0O9BA6, pid 115351
command line: ./build/X86/gem5.opt --debug-flags=ProtocolTrace configs/example/verify_map_table.py --ruby --num-cpus=4 --l1d_size=256B --l1i_size=256B --l2_size=512B --maxloads=500000

          29417   1    L1Cache      L1_Replacement     IM>IM     [0xcc0, line 0xcc0] 
          29417   1    L1Cache      L1_Replacement     IM>IM     [0xcc0, line 0xcc0] 
          29418   1    L1Cache      L1_Replacement     IM>IM     [0xcc0, line 0xcc0] 
          29418   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x14c0, line 0x14c0] 
          29418   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x14c0, line 0x14c0] 
          29418   0    L2Cache         L1_PUTX_old     NP>NP     [0x56c0, line 0x56c0] 
          29418   0    L2Cache         L1_PUTX_old     NP>NP     [0x4ac0, line 0x4ac0] 
          29418   0    L2Cache             L1_GETX     NP>IM     [0x47c0, line 0x47c0] 
          29418   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0xfc0, line 0xfc0] 
          29418   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0xfc0, line 0xfc0] 
          29418   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0xfc0, line 0xfc0] 
          29419   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0xfc0, line 0xfc0] 
          29419   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0xfc0, line 0xfc0] 
          29419   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0xfc0, line 0xfc0] 
          29419   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0xfc0, line 0xfc0] 
          29420   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0xfc0, line 0xfc0] 
          29420   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0xfc0, line 0xfc0] 
          29420   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0xfc0, line 0xfc0] 
          29420   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0xfc0, line 0xfc0] 
          29422   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0xfc0, line 0xfc0] 
          29422   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0xfc0, line 0xfc0] 
          29422   0    L2Cache         L1_PUTX_old     NP>NP     [0x45c0, line 0x45c0] 
          29422   0    L2Cache             L1_GETX     NP>IM     [0x6c0, line 0x6c0] 
          29422   0    L2CacheL2_Replacement_clean     IM>IM     [0x47c0, line 0x47c0] 
          29422   0    L2CacheL2_Replacement_clean     IM>IM     [0x47c0, line 0x47c0] 
          29422   0    L2CacheL2_Replacement_clean     IM>IM     [0x47c0, line 0x47c0] 
          29422   0    L2CacheL2_Replacement_clean     IM>IM     [0x47c0, line 0x47c0] 
          29423   0    L2CacheL2_Replacement_clean     IM>IM     [0x47c0, line 0x47c0] 
          29423   0    L2CacheL2_Replacement_clean     IM>IM     [0x47c0, line 0x47c0] 
          29423   0    L2CacheL2_Replacement_clean     IM>IM     [0x47c0, line 0x47c0] 
          29423   0    L2CacheL2_Replacement_clean     IM>IM     [0x47c0, line 0x47c0] 
          29424   0    L2CacheL2_Replacement_clean     IM>IM     [0x47c0, line 0x47c0] 
          29432   0    L2CacheL2_Replacement_clean     IM>IM     [0x47c0, line 0x47c0] 
          29436   1    L1Cache                 Inv    M_I>SINK_WB_ACK [0x14c0, line 0x14c0] 
          29452   0    L2CacheL2_Replacement_clean     IM>IM     [0x47c0, line 0x47c0] 
          29458   0    L2Cache             WB_Data  MCT_I>M_I    [0x14c0, line 0x14c0] 
          29539   3    L1Cache              WB_Ack SINK_WB_ACK>I      [0x4ac0, line 0x4ac0] 
          29549   1    L1Cache              WB_Ack SINK_WB_ACK>I      [0x56c0, line 0x56c0] 
          29551   1    L1Cache                 Inv    M_I>SINK_WB_ACK [0xfc0, line 0xfc0] 
          29552   0    L2CacheL2_Replacement_clean     IM>IM     [0x47c0, line 0x47c0] 
          29555   0  Directory               Fetch      I>IM     [0x6c0, line 0x6c0] 
          29567   0    L2Cache             WB_Data  MCT_I>M_I    [0xfc0, line 0xfc0] 
          29597   0  Directory         Memory_Data     IM>M      [0x6c0, line 0x6c0] 
          29652   3    L1Cache              WB_Ack SINK_WB_ACK>I      [0x45c0, line 0x45c0] 
          29699   0  Directory                Data      M>MI     [0x14c0, line 0x14c0] 
          29700   0  Directory                Data      M>MI     [0xfc0, line 0xfc0] 
          29713   0  Directory          Memory_Ack     MI>I      [0x14c0, line 0x14c0] 
          29716   0  Directory          Memory_Ack     MI>I      [0xfc0, line 0xfc0] 
          29734   0    L2Cache            Mem_Data     IM>MT_MB  [0x6c0, line 0x6c0] 
          29776   0  Directory               Fetch      I>IM     [0x47c0, line 0x47c0] 
          29840   0    L2Cache             Mem_Ack    M_I>NP     [0xfc0, line 0xfc0] 
          29937   0  Directory         Memory_Data     IM>M      [0x47c0, line 0x47c0] 
          29948   0    L2Cache             Mem_Ack    M_I>NP     [0x14c0, line 0x14c0] 
          29958   0    L2Cache            Mem_Data     IM>MT_MB  [0x47c0, line 0x47c0] 
          29966   3    L1Cache       Data_all_Acks     IM>M      [0x6c0, line 0x6c0] 
          29968   3        Seq                Done       >       [0x6ec, line 0x6c0] 12667 cycles
          29968   3    L0Cache      Data_Exclusive     IM>M      [0x6c0, line 0x6c0] 
          29971   3        Seq               Begin       >       [0x34ea, line 0x34c0] ST
          29975   3    L0Cache      L0_Replacement     IM>IM     [0x4c0, line 0x4c0] 
          29980   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x6c0, line 0x6c0] 
          30193   3    L1Cache       Data_all_Acks     IM>M      [0x47c0, line 0x47c0] 
          30193   3    L1Cache   L0_Invalidate_Own      M>M_IL0  [0x6c0, line 0x6c0] 
          30193   3    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x6c0, line 0x6c0] 
          30193   3    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x6c0, line 0x6c0] 
          30193   3    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x6c0, line 0x6c0] 
          30193   3    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x6c0, line 0x6c0] 
          30193   3    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x6c0, line 0x6c0] 
          30193   3    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x6c0, line 0x6c0] 
          30193   3    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x6c0, line 0x6c0] 
          30193   3    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x6c0, line 0x6c0] 
          30195   3        Seq                Done       >       [0x47e9, line 0x47c0] 15984 cycles
          30195   3    L0Cache      Data_Exclusive     IM>M      [0x47c0, line 0x47c0] 
          30195   3    L0Cache      L0_Replacement      M>I      [0x47c0, line 0x47c0] 
          30195   3    L0Cache               Store      I>IM     [0x37c0, line 0x37c0] 
          30197   3    L1Cache           WriteBack      M>MM     [0x47c0, line 0x47c0] 
          30201   3    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x6c0, line 0x6c0] 
          30301   3        Seq               Begin       >       [0x31e9, line 0x31c0] ST
          30302   3    L0Cache               Store      I>IM     [0x31c0, line 0x31c0] 
          30305   3    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x6c0, line 0x6c0] 
          30308   3    L0Cache              InvOwn      M>I      [0x6c0, line 0x6c0] 
          30318   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x47c0, line 0x47c0] 
          30318   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x47c0, line 0x47c0] 
          30318   0    L2Cache         L1_PUTX_old     NP>NP     [0x11c0, line 0x11c0] 
          30318   0    L2Cache             L1_GETX     NP>IM     [0x58c0, line 0x58c0] 
          30318   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x6c0, line 0x6c0] 
          30318   0    L2Cache             L1_GETX     NP>IM     [0x36c0, line 0x36c0] 
          30318   0    L2CacheL2_Replacement_clean     IM>IM     [0x58c0, line 0x58c0] 
          30318   0    L2CacheL2_Replacement_clean     IM>IM     [0x58c0, line 0x58c0] 
          30319   0    L2CacheL2_Replacement_clean     IM>IM     [0x58c0, line 0x58c0] 
          30319   0    L2CacheL2_Replacement_clean     IM>IM     [0x58c0, line 0x58c0] 
          30319   0    L2CacheL2_Replacement_clean     IM>IM     [0x58c0, line 0x58c0] 
          30319   0    L2CacheL2_Replacement_clean     IM>IM     [0x58c0, line 0x58c0] 
          30320   0    L2CacheL2_Replacement_clean     IM>IM     [0x58c0, line 0x58c0] 
          30320   0    L2CacheL2_Replacement_clean     IM>IM     [0x58c0, line 0x58c0] 
          30320   0    L2CacheL2_Replacement_clean     IM>IM     [0x58c0, line 0x58c0] 
          30418   3    L1Cache          L0_DataAck  M_IL0>MM     [0x6c0, line 0x6c0] 
          30418   3    L1Cache      L1_Replacement     MM>M_I    [0x6c0, line 0x6c0] 
          30418   3    L1Cache               Store      I>IM     [0x53c0, line 0x53c0] 
          30418   3    L1Cache      L1_Replacement     MM>M_I    [0x47c0, line 0x47c0] 
          30418   3    L1Cache               Store      I>IM     [0x2bc0, line 0x2bc0] 
          30418   3    L1Cache      L1_Replacement     IM>IM     [0x53c0, line 0x53c0] 
          30418   3    L1Cache      L1_Replacement     IM>IM     [0x53c0, line 0x53c0] 
          30418   3    L1Cache      L1_Replacement     IM>IM     [0x53c0, line 0x53c0] 
          30418   3    L1Cache      L1_Replacement     IM>IM     [0x53c0, line 0x53c0] 
          30418   3    L1Cache      L1_Replacement     IM>IM     [0x53c0, line 0x53c0] 
          30418   3    L1Cache      L1_Replacement     IM>IM     [0x53c0, line 0x53c0] 
          30418   3    L1Cache      L1_Replacement     IM>IM     [0x53c0, line 0x53c0] 
          30418   3    L1Cache      L1_Replacement     IM>IM     [0x53c0, line 0x53c0] 
          30536   0    L2CacheL2_Replacement_clean     IM>IM     [0x58c0, line 0x58c0] 
          30537   0    L2CacheL2_Replacement_clean     IM>IM     [0x58c0, line 0x58c0] 
          30543   0    L1Cache              WB_Ack SINK_WB_ACK>I      [0x11c0, line 0x11c0] 
          30547   3    L1Cache                 Inv    M_I>SINK_WB_ACK [0x6c0, line 0x6c0] 
          30554   3    L1Cache                 Inv    M_I>SINK_WB_ACK [0x47c0, line 0x47c0] 
          30564   0    L2Cache             WB_Data  MCT_I>M_I    [0x6c0, line 0x6c0] 
          30572   0    L2Cache             WB_Data  MCT_I>M_I    [0x47c0, line 0x47c0] 
          30579   0  Directory                Data      M>MI     [0x6c0, line 0x6c0] 
          30594   0  Directory          Memory_Ack     MI>I      [0x6c0, line 0x6c0] 
          30607   0    L2Cache             Mem_Ack    M_I>NP     [0x6c0, line 0x6c0] 
          30641   0    L2CacheL2_Replacement_clean     IM>IM     [0x58c0, line 0x58c0] 
          30647   0  Directory               Fetch      I>IM     [0x36c0, line 0x36c0] 
          30653   0  Directory               Fetch      I>IM     [0x58c0, line 0x58c0] 
          30689   0  Directory         Memory_Data     IM>M      [0x36c0, line 0x36c0] 
          30695   0  Directory         Memory_Data     IM>M      [0x58c0, line 0x58c0] 
          30696   0  Directory                Data      M>MI     [0x47c0, line 0x47c0] 
          30712   0  Directory          Memory_Ack     MI>I      [0x47c0, line 0x47c0] 
          30745   0    L2CacheL2_Replacement_clean     IM>IM     [0x58c0, line 0x58c0] 
          30817   0    L2Cache            Mem_Data     IM>MT_MB  [0x36c0, line 0x36c0] 
          30927   0    L2Cache            Mem_Data     IM>MT_MB  [0x58c0, line 0x58c0] 
          30933   0    L2Cache             Mem_Ack    M_I>NP     [0x47c0, line 0x47c0] 
          31051   0    L1Cache       Data_all_Acks     IM>M      [0x36c0, line 0x36c0] 
          31051   0    L1Cache      L1_Replacement     IM>IM     [0x58c0, line 0x58c0] 
          31051   0    L1Cache      L1_Replacement     IM>IM     [0x58c0, line 0x58c0] 
          31051   0    L1Cache      L1_Replacement     IM>IM     [0x58c0, line 0x58c0] 
          31051   0    L1Cache      L1_Replacement     IM>IM     [0x58c0, line 0x58c0] 
          31051   0    L1Cache      L1_Replacement     IM>IM     [0x58c0, line 0x58c0] 
          31051   0    L1Cache      L1_Replacement     IM>IM     [0x58c0, line 0x58c0] 
          31051   0    L1Cache      L1_Replacement     IM>IM     [0x58c0, line 0x58c0] 
          31051   0    L1Cache      L1_Replacement     IM>IM     [0x58c0, line 0x58c0] 
          31051   0    L1Cache      L1_Replacement     IM>IM     [0x58c0, line 0x58c0] 
          31051   0    L1Cache      L1_Replacement     IM>IM     [0x58c0, line 0x58c0] 
          31054   0        Seq                Done       >       [0x36e8, line 0x36c0] 13243 cycles
          31054   0    L0Cache      Data_Exclusive     IM>M      [0x36c0, line 0x36c0] 
          31054   0    L0Cache      L0_Replacement      M>I      [0x36c0, line 0x36c0] 
          31054   0    L0Cache               Store      I>IM     [0x66c0, line 0x66c0] 
          31054   0    L0Cache      L0_Replacement     IM>IM     [0x66c0, line 0x66c0] 
          31058   0    L1Cache           WriteBack      M>MM     [0x36c0, line 0x36c0] 
          31062   0    L1Cache      L1_Replacement     IM>IM     [0x58c0, line 0x58c0] 
          31068   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x36c0, line 0x36c0] 
          31267   0    L1Cache       Data_all_Acks     IM>M      [0x58c0, line 0x58c0] 
          31267   0    L1Cache      L1_Replacement     MM>M_I    [0x36c0, line 0x36c0] 
          31267   0    L1Cache               Store      I>IM     [0x3bc0, line 0x3bc0] 
          31267   0    L1Cache   L0_Invalidate_Own      M>M_IL0  [0x58c0, line 0x58c0] 
          31267   0    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x58c0, line 0x58c0] 
          31267   0    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x58c0, line 0x58c0] 
          31267   0    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x58c0, line 0x58c0] 
          31267   0    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x58c0, line 0x58c0] 
          31267   0    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x58c0, line 0x58c0] 
          31267   0    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x58c0, line 0x58c0] 
          31267   0    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x58c0, line 0x58c0] 
          31267   0    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x58c0, line 0x58c0] 
          31267   0    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x58c0, line 0x58c0] 
          31267   0    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x58c0, line 0x58c0] 
          31268   0        Seq                Done       >       [0x58ed, line 0x58c0] 12987 cycles
          31268   0    L0Cache      Data_Exclusive     IM>M      [0x58c0, line 0x58c0] 
          31291   0    L2Cache             L1_PUTX     MT>M      [0x36c0, line 0x36c0] 
          31311   0        Seq               Begin       >       [0x436, line 0x400] ST
          31313   0    L0Cache               Store      I>IM     [0x400, line 0x400] 
          31315   0    L1Cache               Store      I>IM     [0x400, line 0x400] 
          31383   0    L0Cache              InvOwn      M>I      [0x58c0, line 0x58c0] 
          31384   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x58c0, line 0x58c0] 
          31384   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x58c0, line 0x58c0] 
          31384   0    L2Cache         L1_PUTX_old     NP>NP     [0x1fc0, line 0x1fc0] 
          31384   0    L2Cache             L1_GETX     NP>IM     [0x5cc0, line 0x5cc0] 
          31384   0    L2Cache      L2_Replacement      M>M_I    [0x36c0, line 0x36c0] 
          31384   0    L2Cache             L1_GETX     NP>IM     [0x10c0, line 0x10c0] 
          31384   0    L2CacheL2_Replacement_clean     IM>IM     [0x5cc0, line 0x5cc0] 
          31384   0    L2CacheL2_Replacement_clean     IM>IM     [0x5cc0, line 0x5cc0] 
          31385   0    L2CacheL2_Replacement_clean     IM>IM     [0x5cc0, line 0x5cc0] 
          31385   0    L2CacheL2_Replacement_clean     IM>IM     [0x5cc0, line 0x5cc0] 
          31385   0    L2CacheL2_Replacement_clean     IM>IM     [0x5cc0, line 0x5cc0] 
          31385   0    L2CacheL2_Replacement_clean     IM>IM     [0x5cc0, line 0x5cc0] 
          31386   0    L2CacheL2_Replacement_clean     IM>IM     [0x5cc0, line 0x5cc0] 
          31386   0    L2CacheL2_Replacement_clean     IM>IM     [0x5cc0, line 0x5cc0] 
          31386   0    L2CacheL2_Replacement_clean     IM>IM     [0x5cc0, line 0x5cc0] 
          31386   0    L2CacheL2_Replacement_clean     IM>IM     [0x5cc0, line 0x5cc0] 
          31386   0    L1Cache          L0_DataAck  M_IL0>MM     [0x58c0, line 0x58c0] 
          31386   0    L1Cache      L1_Replacement     MM>M_I    [0x58c0, line 0x58c0] 
          31386   0    L1Cache               Store      I>IM     [0x4dc0, line 0x4dc0] 
          31386   0    L1Cache      L1_Replacement     IM>IM     [0x3bc0, line 0x3bc0] 
          31386   0    L1Cache      L1_Replacement     IM>IM     [0x3bc0, line 0x3bc0] 
          31386   0    L1Cache      L1_Replacement     IM>IM     [0x3bc0, line 0x3bc0] 
          31386   0    L1Cache      L1_Replacement     IM>IM     [0x3bc0, line 0x3bc0] 
          31386   0    L1Cache      L1_Replacement     IM>IM     [0x3bc0, line 0x3bc0] 
          31386   0    L1Cache      L1_Replacement     IM>IM     [0x3bc0, line 0x3bc0] 
          31386   0    L1Cache      L1_Replacement     IM>IM     [0x3bc0, line 0x3bc0] 
          31386   0    L1Cache      L1_Replacement     IM>IM     [0x3bc0, line 0x3bc0] 
          31386   0    L1Cache      L1_Replacement     IM>IM     [0x3bc0, line 0x3bc0] 
          31398   0    L2CacheL2_Replacement_clean     IM>IM     [0x5cc0, line 0x5cc0] 
          31400   0  Directory               Fetch      I>IM     [0x5cc0, line 0x5cc0] 
          31412   0  Directory               Fetch      I>IM     [0x10c0, line 0x10c0] 
          31417   0    L1Cache              WB_Ack    M_I>I      [0x36c0, line 0x36c0] 
          31442   0    L2Cache             L1_GETX     MT>MT_MB  [0x400, line 0x400] 
          31474   0  Directory         Memory_Data     IM>M      [0x5cc0, line 0x5cc0] 
          31479   0  Directory         Memory_Data     IM>M      [0x10c0, line 0x10c0] 
          31515   0  Directory                Data      M>MI     [0x36c0, line 0x36c0] 
          31525   0    L1Cache              WB_Ack SINK_WB_ACK>I      [0x1fc0, line 0x1fc0] 
          31531   0  Directory          Memory_Ack     MI>I      [0x36c0, line 0x36c0] 
          31595   0    L2Cache            Mem_Data     IM>MT_MB  [0x5cc0, line 0x5cc0] 
          31602   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x5cc0, line 0x5cc0] 
          31604   0    L2Cache            Mem_Data     IM>MT_MB  [0x10c0, line 0x10c0] 
          31615   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x5cc0, line 0x5cc0] 
          31712   0    L2Cache             Mem_Ack    M_I>NP     [0x36c0, line 0x36c0] 
          31726   2    L1Cache       Data_all_Acks     IM>M      [0x5cc0, line 0x5cc0] 
          31726   2    L1Cache      L1_Replacement     IM>IM     [0x10c0, line 0x10c0] 
          31726   2    L1Cache      L1_Replacement     IM>IM     [0x10c0, line 0x10c0] 
          31726   2    L1Cache      L1_Replacement     IM>IM     [0x10c0, line 0x10c0] 
          31726   2    L1Cache      L1_Replacement     IM>IM     [0x10c0, line 0x10c0] 
          31726   2    L1Cache      L1_Replacement     IM>IM     [0x10c0, line 0x10c0] 
          31726   2    L1Cache      L1_Replacement     IM>IM     [0x10c0, line 0x10c0] 
          31726   2    L1Cache      L1_Replacement     IM>IM     [0x10c0, line 0x10c0] 
          31726   2    L1Cache      L1_Replacement     IM>IM     [0x10c0, line 0x10c0] 
          31726   2    L1Cache      L1_Replacement     IM>IM     [0x10c0, line 0x10c0] 
          31730   2    L1Cache       Data_all_Acks     IM>M      [0x10c0, line 0x10c0] 
          31730   2    L1Cache   L0_Invalidate_Own      M>M_IL0  [0x5cc0, line 0x5cc0] 
          31730   2    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x5cc0, line 0x5cc0] 
          31730   2    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x5cc0, line 0x5cc0] 
          31730   2    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x5cc0, line 0x5cc0] 
          31730   2    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x5cc0, line 0x5cc0] 
          31730   2    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x5cc0, line 0x5cc0] 
          31730   2    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x5cc0, line 0x5cc0] 
          31730   2    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x5cc0, line 0x5cc0] 
          31730   2    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x5cc0, line 0x5cc0] 
          31730   2    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x5cc0, line 0x5cc0] 
          31730   2        Seq                Done       >       [0x5cec, line 0x5cc0] 24279 cycles
          31730   2    L0Cache      Data_Exclusive     IM>M      [0x5cc0, line 0x5cc0] 
          31730   2    L0Cache      L0_Replacement      M>I      [0x5cc0, line 0x5cc0] 
          31730   2    L0Cache               Store      I>IM     [0x1cc0, line 0x1cc0] 
          31731   2    L1Cache           WriteBack  M_IL0>MM_IL0 [0x5cc0, line 0x5cc0] 
          31731   2    L1Cache      L1_Replacement MM_IL0>MM_IL0 [0x5cc0, line 0x5cc0] 
          31731   2    L1Cache      L1_Replacement MM_IL0>MM_IL0 [0x5cc0, line 0x5cc0] 
          31731   2    L1Cache      L1_Replacement MM_IL0>MM_IL0 [0x5cc0, line 0x5cc0] 
          31731   2    L1Cache      L1_Replacement MM_IL0>MM_IL0 [0x5cc0, line 0x5cc0] 
          31731   2    L1Cache      L1_Replacement MM_IL0>MM_IL0 [0x5cc0, line 0x5cc0] 
          31731   2    L1Cache      L1_Replacement MM_IL0>MM_IL0 [0x5cc0, line 0x5cc0] 
          31731   2    L1Cache      L1_Replacement MM_IL0>MM_IL0 [0x5cc0, line 0x5cc0] 
          31731   2    L1Cache      L1_Replacement MM_IL0>MM_IL0 [0x5cc0, line 0x5cc0] 
          31731   2    L1Cache      L1_Replacement MM_IL0>MM_IL0 [0x5cc0, line 0x5cc0] 
          31733   2        Seq                Done       >       [0x10e8, line 0x10c0] 15522 cycles
          31733   2    L0Cache      Data_Exclusive     IM>M      [0x10c0, line 0x10c0] 
          31734   2    L1Cache      L1_Replacement MM_IL0>MM_IL0 [0x5cc0, line 0x5cc0] 
          31736   2    L0Cache              InvOwn      I>I      [0x5cc0, line 0x5cc0] 
          31737   2    L1Cache              L0_Ack MM_IL0>MM     [0x5cc0, line 0x5cc0] 
          31737   2    L1Cache      L1_Replacement     MM>M_I    [0x5cc0, line 0x5cc0] 
          31737   2    L1Cache               Store      I>IM     [0x4fc0, line 0x4fc0] 
          31737   2    L1Cache   L0_Invalidate_Own      M>M_IL0  [0x10c0, line 0x10c0] 
          31737   2    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x10c0, line 0x10c0] 
          31737   2    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x10c0, line 0x10c0] 
          31737   2    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x10c0, line 0x10c0] 
          31737   2    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x10c0, line 0x10c0] 
          31737   2    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x10c0, line 0x10c0] 
          31737   2    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x10c0, line 0x10c0] 
          31737   2    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x10c0, line 0x10c0] 
          31737   2    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x10c0, line 0x10c0] 
          31737   2    L1Cache   L0_Invalidate_Own  M_IL0>M_IL0  [0x10c0, line 0x10c0] 
          31740   2    L0Cache              InvOwn      M>I      [0x10c0, line 0x10c0] 
          31743   2    L1Cache          L0_DataAck  M_IL0>MM     [0x10c0, line 0x10c0] 
          31743   2    L1Cache      L1_Replacement     MM>M_I    [0x10c0, line 0x10c0] 
          31743   2    L1Cache               Store      I>IM     [0x29c0, line 0x29c0] 
          31743   2    L1Cache      L1_Replacement     IM>IM     [0x4fc0, line 0x4fc0] 
          31743   2    L1Cache      L1_Replacement     IM>IM     [0x4fc0, line 0x4fc0] 
          31743   2    L1Cache      L1_Replacement     IM>IM     [0x4fc0, line 0x4fc0] 
          31743   2    L1Cache      L1_Replacement     IM>IM     [0x4fc0, line 0x4fc0] 
          31743   2    L1Cache      L1_Replacement     IM>IM     [0x4fc0, line 0x4fc0] 
          31743   2    L1Cache      L1_Replacement     IM>IM     [0x4fc0, line 0x4fc0] 
          31743   2    L1Cache      L1_Replacement     IM>IM     [0x4fc0, line 0x4fc0] 
          31743   2    L1Cache      L1_Replacement     IM>IM     [0x4fc0, line 0x4fc0] 
          31761   2        Seq               Begin       >       [0x42d, line 0x400] ST
          31762   2    L0Cache               Store      I>IM     [0x400, line 0x400] 
          31764   2    L1Cache               Store      I>IM     [0x400, line 0x400] 
          31782   1    L1Cache  L0_Invalidate_Else      M>M_IL0  [0x400, line 0x400] 
          31782   1    L1Cache  L0_Invalidate_Else  M_IL0>M_IL0  [0x400, line 0x400] 
          31783   1    L0Cache             InvElse      M>I      [0x400, line 0x400] 
          31784   0    L1Cache                 Inv    M_I>SINK_WB_ACK [0x58c0, line 0x58c0] 
          31787   1    L1Cache          L0_DataAck  M_IL0>MM     [0x400, line 0x400] 
          31787   1    L1Cache            Fwd_GETX     MM>I      [0x400, line 0x400] 
          31821   2        Seq               Begin       >       [0x11e9, line 0x11c0] ST
          31825   2    L0Cache               Store      I>IM     [0x11c0, line 0x11c0] 
          31826   2    L1Cache      L1_Replacement     IM>IM     [0x4fc0, line 0x4fc0] 
          31855   0    L2Cache         L1_PUTX_old  MT_MB>MT_MB  [0x5cc0, line 0x5cc0] 
          31861   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x5cc0, line 0x5cc0] 
          31865   0    L2Cache         L1_PUTX_old  MT_MB>MT_MB  [0x10c0, line 0x10c0] 
          31959   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x5cc0, line 0x5cc0] 
          31959   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x5cc0, line 0x5cc0] 
          31959   0    L2Cache         L1_PUTX_old     NP>NP     [0x51c0, line 0x51c0] 
          31959   0    L2Cache         L1_PUTX_old     NP>NP     [0x65c0, line 0x65c0] 
          31959   0    L2Cache             L1_GETX     NP>IM     [0xcc0, line 0xcc0] 
          31959   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x10c0, line 0x10c0] 
          31959   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x10c0, line 0x10c0] 
          31959   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x10c0, line 0x10c0] 
          31960   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x10c0, line 0x10c0] 
          31960   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x10c0, line 0x10c0] 
          31960   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x10c0, line 0x10c0] 
          31960   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x10c0, line 0x10c0] 
